total_batches_processed  total_train_loss   avg_train_loss   validation_loss
3000	17.482988552976167	0.00018211446409350173	0.006888380478658291
6000	17.798675695019483	0.00018540287182311962	0.0005335729141920638
9000	4.210648469604848	4.3860921558383834e-05	0.0003440359633049468
12000	7.865506169029459	8.19323559273902e-05	0.0012849622444321795
15000	15.480625905540364	0.0001612565198493788	0.0005143902930878426
18000	4.005685764924522	4.172589338463043e-05	0.00017347454039725108
21000	11.646529822380273	0.00012131801898312785	0.00017344639264622684
24000	7.815893686407662	8.141555923341315e-05	3.0539607304831408e-06
27000	11.762358182403602	0.00012252456440003752	0.00017332618460963545
30000	3.9906844026300803	4.1569629194063334e-05	3.3086320329118734e-06
33000	7.816538713742261	8.142227826814855e-05	0.00017330368178994604
36000	11.634183708906903	0.0001211894136344469	3.116456503107656e-06
39000	3.9909722176785465	4.1572627267484856e-05	0.00017358394831207136
42000	9.718106335252543	0.00010123027432554732	2.9685336535436592e-06
45000	9.728180890992007	0.00010133521761450007	0.00017372709640493155
48000	7.805351833294907	8.130574826348861e-05	3.038384304232977e-06
51000	7.827593686133383	8.153743423055607e-05	4.765588239663998e-06
54000	7.733994018370765	8.056243769136214e-05	0.0001760591359813617
57000	11.272954773641288	0.00011742661222543008	6.1841683977093e-06
60000	7.624668983935635	7.942363524932953e-05	0.000517206884216975
63000	7.620164955237584	7.937671828372484e-05	5.580924272095445e-06
66000	7.569728438842219	7.885133790460644e-05	0.0001770754068955398
69000	11.237861479504488	0.00011706105707817175	0.00014150704553509642
72000	7.570027663934667	7.885445483265278e-05	0.00014329690917841198
75000	3.930457621524198	4.094226689087706e-05	9.817245977702172e-06
78000	7.574400040339981	7.890000042020813e-05	0.00013945575592394022
81000	61.37125513268049	0.0006392839076320884	0.00014002764723426253
84000	46.13317175555267	0.0004805538724536736	0.0001770781905526988
87000	25.001668301588097	0.00026043404480820937	4.4053442309035514e-05
90000	9.613936565209201	0.00010014517255426252	4.505297467856195e-05
93000	18.7555618063343	0.00019537043548264896	0.00017931159302230526
96000	9.519545489402901	9.916193218128023e-05	0.00017958752116797072
99000	4.92091765077015	5.125955886218906e-05	0.00018002540612468466
102000	9.567154026215178	9.965785443974144e-05	4.700718016225025e-05
105000	9.565817094877616	9.964392807164183e-05	0.00017992177029947242
108000	14.205074567662052	0.0001479695267464797	0.00017982771545757892
111000	9.56577872644118	9.964352840042897e-05	0.00017999118119303503
114000	4.9181765180283605	5.123100539612875e-05	4.6345173287235755e-05
117000	14.206682319128504	0.00014798627415758857	0.00018066571202484028
120000	9.557033912399447	9.955243658749424e-05	0.00017992745267289933
123000	9.64161143863197	0.00010043345248574968	0.00018297744366144996
126000	9.825179663252754	0.0001023456214922162	4.8798271720841054e-05
